area,bedrooms,bathrooms,location,price
3472,1,1,Mumbai,24541027
4855,2,3,Mumbai,34668922
1604,3,4,Jaipur,5919797
2722,4,5,Delhi,16612631
4581,2,3,Kolkata,15244394
1071,1,2,Kolkata,3803134
4005,2,1,Hyderabad,16509503
908,2,2,Delhi,5716563
3534,4,4,Ahmedabad,12015097
3647,2,3,Mumbai,26664647
2521,1,2,Jaipur,7589248
3599,2,1,Bangalore,18545283
2617,5,5,Kolkata,10021133
2078,3,4,Mumbai,15545375
2952,3,2,Chennai,11501185
4797,5,5,Kolkata,17189276
4059,2,3,Hyderabad,16851510
4354,4,4,Mumbai,31710126
1831,5,4,Mumbai,14648390
3720,5,4,Delhi,22120643
1171,3,4,Delhi,7730934
4189,3,2,Ahmedabad,13397839
747,3,4,Kolkata,3889424
4043,2,3,Hyderabad,16899692
1196,3,2,Mumbai,9149303
1670,5,4,Ahmedabad,6649389
4345,1,1,Chennai,15465432
4850,4,5,Bangalore,25620383
4925,2,1,Hyderabad,20171783
3971,2,1,Chennai,14205934
757,3,2,Hyderabad,3912025
1522,2,2,Mumbai,11453112
3918,1,1,Jaipur,11341551
2946,5,4,Pune,12775837
4650,5,4,Ahmedabad,15611400
1846,2,2,Kolkata,6824201
1365,3,4,Mumbai,10866731
4251,2,1,Ahmedabad,13375614
3212,2,1,Mumbai,22891772
4428,4,4,Chennai,17071940
1043,4,5,Pune,5308253
1504,5,5,Bangalore,9347403
3510,3,2,Kolkata,12359689
3809,5,5,Hyderabad,16706916
2401,2,3,Chennai,9263347
1525,5,5,Bangalore,9392516
4321,4,4,Chennai,16322348
4987,1,1,Chennai,17745356
1351,1,2,Chennai,5227144
1834,2,3,Delhi,10799227
3522,2,1,Jaipur,10701442
1262,2,3,Mumbai,9562932
3795,5,4,Kolkata,13954571
2184,5,5,Hyderabad,10708710
1519,4,3,Bangalore,8621334
4819,5,5,Bangalore,26094802
667,4,3,Chennai,3615835
2366,1,2,Delhi,13356041
2553,5,5,Delhi,15850624
3168,4,3,Pune,13007516
4308,2,3,Pune,17112370
3271,1,1,Chennai,11775347
3999,4,4,Kolkata,14297684
1953,4,3,Mumbai,15118988
1042,4,3,Ahmedabad,4654302
1200,1,1,Ahmedabad,3691927
3766,3,4,Hyderabad,16453139
4542,5,5,Mumbai,33741888
3409,1,1,Mumbai,24270310
3988,2,1,Bangalore,20391328
3386,1,2,Jaipur,9787930
3295,2,1,Bangalore,17211811
4248,1,1,Hyderabad,17157762
2652,2,1,Chennai,9634457
1231,4,5,Chennai,5619322
4042,3,4,Pune,16436860
2354,5,5,Chennai,10155671
3633,3,4,Bangalore,19406543
2178,1,1,Delhi,12048268
625,5,4,Jaipur,3214800
2809,3,3,Pune,11476825
3502,5,4,Mumbai,25970138
1729,4,5,Chennai,7678523
4704,3,4,Chennai,17649595
4745,5,5,Chennai,18266276
1041,5,5,Pune,5568494
4495,5,5,Hyderabad,19434359
2428,5,5,Hyderabad,11694764
2135,2,2,Kolkata,7660220
4925,2,2,Mumbai,35436337
1159,2,1,Pune,4903219
1773,4,5,Delhi,11495956
2478,4,4,Pune,10649781
2855,3,2,Pune,11851815
1684,2,1,Pune,6807565
4514,3,2,Mumbai,32215865
838,5,4,Chennai,4332409
3514,1,1,Jaipur,10434284
2695,5,5,Ahmedabad,9736559
2071,3,3,Kolkata,7737181
2645,1,1,Kolkata,8584434
4283,4,4,Bangalore,22668540
804,1,1,Delhi,4763223
4200,5,5,Pune,17800091
2737,3,4,Pune,11801324
1813,2,3,Hyderabad,8145275
4434,5,5,Ahmedabad,14943093
3691,3,3,Kolkata,13107859
1982,5,4,Chennai,8463653
4280,1,1,Delhi,23594839
2279,4,3,Jaipur,7495369
606,1,1,Chennai,2676873
2485,2,2,Hyderabad,10713936
4098,3,2,Mumbai,29612173
895,1,1,Jaipur,2985575
863,3,2,Mumbai,6761615
2737,5,4,Chennai,11385558
4465,1,2,Jaipur,13212213
3146,1,2,Pune,12436799
718,2,1,Pune,3225323
2995,1,2,Bangalore,15460024
3967,4,4,Kolkata,13800483
2302,3,2,Jaipur,7522210
1129,5,5,Delhi,7853428
4274,4,4,Delhi,24978053
902,4,4,Delhi,6342464
4667,1,1,Chennai,16621762
4851,4,3,Delhi,27998629
4568,5,5,Ahmedabad,15197287
613,4,5,Chennai,3447950
3403,4,5,Pune,14218105
1488,1,1,Delhi,8607753
4128,3,2,Kolkata,14120724
1796,3,2,Hyderabad,7939364
2769,2,2,Bangalore,14657282
4168,3,3,Delhi,24012410
2831,4,5,Hyderabad,13052959
2443,2,1,Pune,9637141
4251,2,2,Pune,17148066
4476,1,1,Bangalore,22611715
3318,2,3,Chennai,12718892
648,1,1,Pune,3058953
780,5,4,Mumbai,7194320
4478,2,1,Pune,17556778
2017,1,1,Hyderabad,8140218
4064,5,4,Chennai,15872059
4019,5,4,Bangalore,21852461
1129,1,1,Hyderabad,4741935
1886,2,3,Jaipur,6264915
2790,5,5,Jaipur,9267515
1306,3,4,Chennai,5862988
3817,3,2,Bangalore,19721318
893,2,1,Delhi,5584424
2161,5,5,Pune,9869513
3211,1,2,Delhi,18227411
1260,2,2,Delhi,7848451
3778,3,4,Chennai,14445127
3989,5,4,Bangalore,21362055
2706,3,4,Bangalore,14808098
3663,4,4,Jaipur,11532121
3440,4,3,Delhi,20452223
4096,1,1,Mumbai,28813717
3178,1,1,Mumbai,22322987
2651,1,1,Jaipur,7892488
3009,5,4,Ahmedabad,10917300
3553,1,1,Jaipur,10161569
968,3,2,Pune,4392345
1138,2,3,Chennai,4570953
3527,4,5,Mumbai,26026093
2993,1,1,Mumbai,21142625
1330,1,2,Kolkata,4736234
1496,2,3,Delhi,8865684
2968,2,3,Bangalore,15864967
3280,1,2,Bangalore,16987271
2980,2,3,Ahmedabad,9601641
614,1,1,Pune,2412627
3728,4,5,Pune,15733559
1953,3,3,Ahmedabad,7188235
3735,5,5,Ahmedabad,12883978
2877,2,1,Hyderabad,11905472
610,4,3,Jaipur,2759869
2256,4,5,Hyderabad,10671399
1847,2,3,Mumbai,14060266
2260,4,3,Kolkata,8326765
2363,1,1,Hyderabad,9629526
1141,5,5,Mumbai,9789382
2129,1,1,Ahmedabad,6855106
1780,2,3,Delhi,10542574
3288,1,2,Chennai,12022093
3217,2,1,Mumbai,22861479
3354,2,3,Pune,13583832
1528,4,4,Ahmedabad,5774319
2026,2,1,Kolkata,6861346
4259,3,2,Kolkata,14386239
2833,3,3,Ahmedabad,9591281
4509,4,5,Ahmedabad,15328745
2661,2,3,Bangalore,13931686
4697,5,5,Bangalore,25316817
3163,5,5,Pune,14043077
3403,5,4,Jaipur,11087013
2893,1,1,Kolkata,9781363
2225,5,4,Kolkata,8853339
1171,2,2,Ahmedabad,4106250
3000,4,4,Mumbai,22151989
2311,4,3,Hyderabad,10618335
982,5,5,Hyderabad,5908164
1683,1,2,Mumbai,12151688
2549,2,2,Delhi,14980341
3117,2,2,Hyderabad,13401245
4769,5,4,Chennai,18467710
4097,1,1,Delhi,22652394
3914,1,1,Ahmedabad,12069453
3275,2,2,Kolkata,11465498
3994,1,1,Delhi,22605033
1803,5,5,Hyderabad,9083050
1373,4,3,Pune,6452067
3656,4,5,Delhi,21629399
2913,1,2,Chennai,10575001
3197,4,4,Delhi,19187486
2003,4,3,Chennai,8503821
4772,5,4,Pune,19571821
3661,2,1,Mumbai,25880966
3925,5,5,Bangalore,21430768
2003,1,1,Hyderabad,8407144
3920,1,1,Chennai,14234842
1469,2,2,Chennai,6077770
1683,4,5,Delhi,10813836
1573,1,1,Chennai,5765166
1825,2,2,Kolkata,6289759
2402,2,3,Hyderabad,10477815
3564,5,5,Bangalore,19310473
1788,2,3,Bangalore,9794559
4043,5,4,Bangalore,21875647
4534,3,4,Delhi,25908515
1921,1,1,Bangalore,9946046
2623,4,3,Delhi,15729842
1038,1,1,Mumbai,7349625
764,1,1,Kolkata,2559042
3937,4,5,Mumbai,29215799
3950,4,5,Delhi,23160204
1587,5,5,Delhi,10346064
3129,4,4,Bangalore,17095420
4777,5,5,Pune,20145936
4814,5,5,Bangalore,25609447
4445,5,5,Bangalore,23929595
1926,2,1,Chennai,7403721
3886,1,2,Pune,15215760
627,1,1,Delhi,3674537
2624,2,2,Ahmedabad,8862792
793,4,4,Ahmedabad,3748882
1191,5,5,Jaipur,5011651
3089,2,3,Chennai,11783423
2457,5,5,Delhi,15306141
712,3,4,Bangalore,4569227
1917,1,2,Jaipur,6077314
2337,1,1,Jaipur,6714589
2661,1,2,Jaipur,7820912
2290,5,5,Delhi,14292888
4268,4,5,Pune,17974345
1994,1,1,Chennai,7082369
3768,1,1,Kolkata,12413799
4159,5,4,Pune,17398707
2836,4,5,Hyderabad,12964358
4483,1,1,Delhi,25290275
3851,5,4,Ahmedabad,13393687
4532,1,1,Jaipur,13215841
3614,2,1,Hyderabad,15172247
4086,2,1,Mumbai,29132533
1728,1,1,Bangalore,9037858
2296,5,5,Kolkata,9026199
732,5,4,Mumbai,6503641
4820,5,4,Bangalore,25536164
4139,4,5,Bangalore,22361437
3588,3,2,Bangalore,18913084
4902,5,5,Hyderabad,21535320
3893,5,5,Hyderabad,17051925
911,1,2,Delhi,5777321
3029,5,4,Pune,12887486
2385,3,3,Bangalore,13106757
4991,1,2,Bangalore,25468994
1001,5,5,Jaipur,4580893
2196,3,2,Chennai,8660638
721,1,1,Delhi,4297063
1350,4,5,Delhi,8966441
705,4,4,Hyderabad,4041816
1659,1,1,Bangalore,8581987
4767,3,3,Mumbai,34644576
3838,3,2,Delhi,21733278
1844,2,2,Ahmedabad,6095467
675,2,3,Delhi,4642505
1609,5,4,Bangalore,9803688
3882,2,2,Chennai,14521188
2875,1,1,Ahmedabad,9158923
4408,3,3,Chennai,16355055
1052,3,2,Bangalore,6158519
1365,1,1,Kolkata,4520136
3315,4,3,Jaipur,10303201
2097,2,2,Ahmedabad,7265446
4546,1,1,Pune,17481674
4332,5,5,Mumbai,32337709
3438,4,5,Pune,14766289
1089,1,2,Kolkata,4196690
3023,2,1,Delhi,17412208
2535,4,4,Bangalore,14127107
3349,5,5,Mumbai,25235430
3896,4,3,Pune,16210815
4291,3,4,Chennai,16473141
1703,1,1,Hyderabad,7224689
2199,4,5,Bangalore,12658018
3881,1,1,Bangalore,19654028
3760,1,1,Hyderabad,15605578
4545,1,2,Mumbai,32448024
825,3,2,Kolkata,3535650
2314,4,4,Hyderabad,10514068
4749,3,4,Hyderabad,20225677
2843,2,2,Kolkata,9845992
3492,4,3,Bangalore,18482470
2945,4,3,Ahmedabad,10379790
1178,3,3,Delhi,7510308
2298,4,5,Kolkata,9017590
3271,3,3,Pune,13494776
4901,1,2,Chennai,17637944
3527,2,3,Chennai,13007194
878,1,1,Chennai,3614155
2068,5,5,Kolkata,8367817
1540,5,4,Kolkata,6285372
2918,1,1,Bangalore,15225053
2383,3,2,Mumbai,17608008
2475,5,5,Kolkata,9502646
3826,5,5,Chennai,14855925
4328,3,3,Chennai,16318371
1585,4,3,Ahmedabad,6195971
3419,3,2,Ahmedabad,11139797
4570,2,1,Mumbai,32262693
2666,4,3,Jaipur,8809482
1024,4,4,Hyderabad,5723192
2705,2,1,Chennai,10075318
3070,1,1,Jaipur,8798653
4394,4,3,Ahmedabad,14478515
3491,4,3,Jaipur,11143600
2283,1,1,Mumbai,16371150
3773,2,1,Bangalore,19402392
3747,4,4,Jaipur,11847782
4661,1,1,Pune,18255747
4651,2,3,Kolkata,15589967
4251,2,3,Mumbai,30484196
4761,5,5,Mumbai,35023127
1774,4,3,Hyderabad,8170446
3549,4,5,Hyderabad,15934202
2409,1,1,Bangalore,12671530
1036,1,1,Hyderabad,4434655
834,5,5,Mumbai,7783488
2745,1,2,Ahmedabad,8572501
4175,5,5,Delhi,24846727
4161,3,3,Kolkata,14074343
3074,5,5,Hyderabad,13860989
826,3,4,Chennai,3953279
3210,5,4,Ahmedabad,11040949
2875,3,4,Pune,12314455
2415,4,4,Pune,10569874
4454,5,5,Chennai,17174417
4595,2,1,Ahmedabad,14511711
2010,5,5,Mumbai,15685200
3979,1,1,Bangalore,20329010
2445,4,3,Pune,10281534
1937,4,4,Jaipur,6869325
717,1,2,Hyderabad,3400576
2468,1,2,Mumbai,17593216
2697,3,4,Kolkata,9979630
2413,4,4,Hyderabad,10908046
2187,3,4,Delhi,13261158
3852,4,4,Kolkata,13728095
1142,2,3,Pune,5019655
2974,4,3,Mumbai,22230665
2126,4,4,Bangalore,12150058
4167,2,2,Ahmedabad,12996138
1869,2,1,Hyderabad,8197477
1201,2,1,Delhi,7189857
4214,2,2,Mumbai,30088162
2749,5,4,Ahmedabad,9963793
3901,5,5,Bangalore,21446596
987,4,3,Pune,5127713
4280,5,4,Chennai,16536441
2202,2,2,Delhi,12693896
3882,2,1,Mumbai,27792240
3296,5,5,Chennai,13566138
4751,5,5,Bangalore,25491852
4433,5,5,Bangalore,23913213
1905,5,5,Kolkata,7574553
1316,1,1,Hyderabad,5719672
4255,1,1,Kolkata,13936379
3591,4,3,Ahmedabad,12036086
913,5,5,Ahmedabad,4587192
2880,1,2,Jaipur,8286266
3222,1,1,Kolkata,10556895
1487,4,4,Mumbai,12055065
4942,1,2,Ahmedabad,15439238
3089,5,5,Bangalore,17234347
2522,4,5,Kolkata,9478503
4629,4,4,Bangalore,24738209
3663,4,4,Ahmedabad,12609130
760,2,3,Delhi,4969721
2787,1,1,Pune,10976778
2951,4,5,Ahmedabad,10201686
2083,1,2,Ahmedabad,6484953
4492,2,2,Kolkata,15066645
2337,2,1,Delhi,13700983
4820,4,5,Delhi,28129887
2508,4,5,Bangalore,14346583
1970,5,5,Bangalore,11657550
2577,4,4,Bangalore,14328071
3995,3,4,Chennai,15261551
3054,1,1,Chennai,11041619
4859,4,4,Mumbai,35200928
2887,5,5,Delhi,17385072
1836,2,1,Mumbai,13438283
3774,2,3,Mumbai,27126511
1806,3,4,Kolkata,6826902
1104,4,5,Kolkata,5164539
4367,3,4,Kolkata,15059743
2003,5,5,Chennai,8644468
2367,1,1,Ahmedabad,7161510
4333,5,4,Bangalore,23386216
1300,3,2,Ahmedabad,4784129
3804,3,4,Bangalore,20325933
4745,2,3,Bangalore,24682149
3605,5,4,Delhi,21344341
4721,1,2,Hyderabad,19328605
4682,2,1,Jaipur,13935741
610,1,1,Hyderabad,2491065
2658,4,4,Jaipur,8709450
4277,3,2,Mumbai,30962217
3419,1,2,Chennai,12291369
1572,5,4,Bangalore,9345978
4392,2,3,Chennai,16454196
3054,3,4,Chennai,11804270
1441,2,3,Mumbai,10819809
884,4,4,Chennai,4524943
3035,2,2,Chennai,11368657
3431,1,2,Ahmedabad,10705649
1629,2,1,Mumbai,12218329
3566,2,2,Pune,14053891
1153,4,4,Jaipur,4912413
867,1,1,Jaipur,3055678
1840,2,2,Chennai,7342565
4759,4,5,Hyderabad,20522654
3089,2,2,Pune,12480497
3188,1,2,Pune,12556299
1069,5,5,Chennai,5332742
3887,2,1,Kolkata,12732517
4536,2,3,Chennai,16813288
2619,5,4,Delhi,15863224
2623,5,4,Kolkata,10127141
2189,5,5,Delhi,14013666
2660,2,3,Ahmedabad,8967893
4917,5,5,Ahmedabad,16566560
2019,2,1,Kolkata,7022668
1480,2,1,Mumbai,11081700
1438,3,2,Jaipur,4749135
1351,1,1,Hyderabad,5710399
869,1,1,Jaipur,2953074
3969,2,2,Hyderabad,16806971
4103,5,5,Kolkata,15081098
4560,2,1,Ahmedabad,14475557
2675,1,1,Delhi,15086733
1912,1,1,Pune,7564541
2884,4,3,Pune,12321963
983,2,3,Delhi,5973801
4780,5,5,Pune,19891695
4941,2,3,Mumbai,35519907
3408,5,5,Kolkata,12483659
1403,5,4,Mumbai,11667722
4935,1,1,Bangalore,24967230
1696,4,5,Ahmedabad,6438708
4342,1,1,Jaipur,12421877
4319,2,2,Pune,16922246
3296,3,4,Hyderabad,14283991
4866,3,4,Pune,19428221
1408,5,4,Bangalore,8854857
2751,1,2,Bangalore,14457804
3893,3,4,Hyderabad,16877208
1905,4,4,Mumbai,14680621
4059,2,3,Hyderabad,17292427
3019,5,5,Kolkata,11661546
4824,2,3,Kolkata,16465033
1796,5,5,Pune,8559303
4124,1,2,Mumbai,29476328
2125,3,4,Mumbai,15869758
2199,5,4,Mumbai,17215220
1644,5,5,Mumbai,13481143
2753,1,1,Jaipur,8063327
2467,4,3,Kolkata,9099825
1975,2,2,Chennai,7318666
1211,3,4,Jaipur,4796572
3916,2,2,Pune,15513004
2198,3,4,Jaipur,7284679
2577,4,3,Hyderabad,11515597
4997,1,1,Hyderabad,20100820
1238,5,5,Mumbai,10303747
4766,3,2,Ahmedabad,15377665
2522,1,2,Jaipur,7311259
1245,3,3,Hyderabad,6239715
4869,3,4,Delhi,28079895
2598,5,5,Hyderabad,12075001
689,1,1,Pune,2959355
3878,2,1,Mumbai,27604358
2966,5,4,Chennai,11793797
1423,2,1,Kolkata,5270291
1150,2,3,Ahmedabad,4180072
659,5,4,Jaipur,3643004
4822,4,4,Bangalore,25781478
4778,4,4,Chennai,18170006
1843,5,5,Hyderabad,8953752
4079,4,5,Bangalore,21965959
1545,5,4,Hyderabad,7972565
2240,3,4,Ahmedabad,7981731
2552,1,2,Jaipur,7731062
3233,5,5,Pune,13746737
4101,1,1,Pune,15858532
1489,3,3,Pune,6797829
1173,3,2,Chennai,5125586
1112,4,4,Hyderabad,5574466
4760,2,3,Ahmedabad,15062757
2564,4,3,Pune,11271980
4651,1,1,Mumbai,33013033
2830,4,3,Delhi,16762338
2883,2,2,Jaipur,8679666
1211,3,3,Chennai,5123822
1037,4,4,Delhi,6928404
2059,1,1,Jaipur,5848968
1123,5,4,Jaipur,4665342
4177,3,3,Chennai,15744629
3998,4,3,Kolkata,14115266
2861,1,1,Chennai,10355883
1623,2,3,Kolkata,5957074
2179,1,1,Ahmedabad,6999482
921,1,1,Mumbai,7073833
3726,3,2,Mumbai,26887923
3431,3,2,Pune,14136857
4875,5,4,Pune,20173147
3027,4,5,Chennai,12069435
3580,4,3,Pune,15125563
4357,1,1,Pune,16803593
1049,4,4,Pune,5369320
1884,3,3,Jaipur,6555069
4118,3,2,Hyderabad,17314741
2260,4,3,Delhi,13824838
1503,2,1,Jaipur,4866929
1777,4,5,Mumbai,14130045
929,1,2,Chennai,4013399
1236,3,2,Mumbai,9502600
2489,5,4,Ahmedabad,9348008
2467,3,2,Delhi,14443989
3115,5,4,Hyderabad,13962071
1012,4,3,Hyderabad,5568565
4433,1,1,Kolkata,14698087
3015,1,1,Ahmedabad,9254218
3186,1,2,Pune,12570557
2164,2,1,Bangalore,11595284
1080,4,4,Pune,5353123
2875,2,1,Jaipur,8495546
4440,5,5,Mumbai,32932268
3911,2,2,Chennai,14419607
3482,1,2,Kolkata,11741469
4343,3,2,Jaipur,13087341
3119,1,1,Kolkata,10561479
1254,4,4,Hyderabad,6570668
2577,4,5,Kolkata,9675653
780,1,1,Ahmedabad,2847312
4725,1,1,Chennai,17000950
3619,4,4,Kolkata,12858554
1364,2,3,Hyderabad,6010141
4735,2,3,Jaipur,14010243
2966,4,3,Kolkata,10541958
3898,1,2,Pune,15380673
3379,1,1,Mumbai,24179925
2971,4,5,Bangalore,16452464
3990,4,4,Hyderabad,17609388
2382,2,1,Kolkata,8309887
1664,4,4,Mumbai,12963110
3056,1,1,Hyderabad,12870862
1946,1,2,Ahmedabad,6399617
2827,4,3,Pune,12095899
1782,5,4,Pune,8143674
4732,1,1,Hyderabad,19203263
3053,2,3,Hyderabad,12782445
1138,5,5,Chennai,5677578
3023,5,5,Jaipur,10469965
2903,3,4,Jaipur,9267551
848,5,4,Delhi,6313834
1640,4,3,Pune,7357918
1991,3,2,Pune,8325008
2772,2,1,Mumbai,20009304
1935,5,4,Hyderabad,9311160
2859,3,3,Bangalore,15521939
1099,1,1,Delhi,6096670
1410,5,4,Hyderabad,7513170
4313,3,3,Jaipur,12963945
4304,1,2,Kolkata,14564375
1810,3,4,Bangalore,10184088
4345,1,1,Ahmedabad,13617760
2586,4,4,Chennai,10333734
2091,1,1,Kolkata,6916459
4870,5,5,Kolkata,17245447
3648,5,4,Ahmedabad,12330481
3534,5,5,Kolkata,13067676
4964,5,4,Mumbai,36327241
2417,2,3,Delhi,13918230
4919,5,5,Pune,20222885
1875,5,4,Hyderabad,9388609
3622,3,4,Kolkata,12986867
3477,2,3,Pune,13870307
4614,2,2,Ahmedabad,14553848
4687,5,5,Mumbai,34633510
1747,3,4,Mumbai,13255462
837,3,4,Mumbai,7212936
2722,1,1,Bangalore,14150964
2145,3,2,Bangalore,11572453
4583,3,2,Delhi,26130212
4963,1,1,Hyderabad,19933248
1586,3,2,Kolkata,6163952
2223,1,1,Pune,8890439
3721,3,2,Pune,15314309
4326,5,4,Delhi,25558962
4501,2,1,Mumbai,32131391
1322,2,3,Bangalore,7556509
1695,5,5,Mumbai,13678761
4427,3,3,Mumbai,32162098
4885,5,5,Chennai,18724865
1595,2,2,Kolkata,5965446
1592,2,1,Bangalore,8700263
3383,5,5,Bangalore,18521841
755,3,4,Ahmedabad,3702473
2495,2,2,Chennai,9242601
2376,5,5,Pune,10797716
2716,2,1,Ahmedabad,8477134
3020,5,5,Hyderabad,13546850
654,2,1,Mumbai,4893300
684,5,5,Hyderabad,4650784
3488,4,4,Kolkata,12666885
3379,3,4,Chennai,13104644
3269,2,2,Pune,13086599
4436,3,2,Mumbai,31849641
1608,4,5,Ahmedabad,6202885
2964,4,3,Pune,12569833
4286,4,4,Ahmedabad,14495404
4947,3,2,Kolkata,16944760
2799,2,1,Chennai,10374607
1959,2,2,Kolkata,7075706
1509,3,3,Bangalore,8876803
4039,1,2,Pune,16098284
3513,5,4,Kolkata,12844243
1606,2,3,Hyderabad,6981742
3652,4,4,Mumbai,26811637
1743,3,3,Kolkata,6529702
4998,2,2,Delhi,28109456
3820,4,5,Hyderabad,16563399
1824,4,3,Jaipur,6080913
4478,4,3,Chennai,16678912
667,2,2,Bangalore,3899191
4849,2,1,Kolkata,15848663
1614,3,4,Pune,7137165
781,3,2,Pune,4020959
4715,3,3,Bangalore,24555174
3545,1,2,Kolkata,11801127
2657,2,2,Delhi,15052425
3347,2,3,Hyderabad,14157367
2480,3,2,Hyderabad,11080383
4202,1,2,Hyderabad,17437358
1254,2,2,Hyderabad,5974715
4286,3,4,Ahmedabad,14203162
2888,2,1,Kolkata,9692285
2799,1,1,Ahmedabad,8762121
3431,5,5,Pune,14719474
4008,4,4,Delhi,23675474
2835,3,4,Chennai,11282952
3111,4,4,Hyderabad,13946943
1321,3,3,Pune,6328239
3848,1,2,Chennai,14195840
1800,5,5,Mumbai,14439274
3062,5,5,Kolkata,11403995
909,3,3,Jaipur,3392653
1625,2,1,Delhi,9768016
2132,2,2,Mumbai,15792021
4243,2,2,Chennai,15339466
967,5,5,Bangalore,6421796
3252,5,5,Ahmedabad,11250715
1849,2,1,Chennai,7064473
3583,4,5,Bangalore,19311245
3628,5,5,Bangalore,19879643
3734,2,3,Chennai,13977680
4695,1,2,Jaipur,13358679
1539,4,3,Jaipur,5447990
4709,3,4,Mumbai,33997321
4837,5,4,Hyderabad,20724507
4623,1,2,Pune,18343007
4291,2,2,Pune,17059499
1189,1,2,Chennai,4837502
2382,5,5,Ahmedabad,8912238
1807,5,5,Kolkata,7316223
2943,4,5,Ahmedabad,10633471
1446,4,5,Pune,6870089
3024,2,2,Pune,11981361
1398,3,2,Jaipur,4653692
1070,4,5,Jaipur,4326361
4509,1,2,Chennai,16008003
2694,1,2,Jaipur,8070938
3594,3,3,Kolkata,12844633
3729,5,4,Hyderabad,16351765
1913,1,1,Hyderabad,8135582
3478,5,5,Jaipur,11505636
4115,4,5,Delhi,24274165
1647,5,4,Mumbai,12908368
1687,5,5,Kolkata,6992670
4281,2,2,Hyderabad,17694280
882,2,3,Chennai,3903204
4248,4,3,Hyderabad,18062537
1998,1,2,Pune,7874720
3333,2,2,Hyderabad,14220428
4667,1,1,Hyderabad,19275299
2957,2,2,Jaipur,9236110
3535,2,3,Jaipur,10629740
4418,1,1,Mumbai,31239100
3838,3,4,Bangalore,20210752
2372,2,1,Jaipur,7447144
4677,2,1,Mumbai,33433491
4702,4,5,Mumbai,34426116
1387,3,4,Ahmedabad,5117190
3824,1,1,Kolkata,12877818
642,3,3,Pune,3350564
4896,1,1,Chennai,17680934
3542,5,5,Delhi,21513125
4921,4,5,Pune,20457261
4505,4,4,Bangalore,24028826
4010,4,4,Pune,16635854
1958,5,5,Bangalore,11541184
1804,1,2,Pune,7125337
4204,3,2,Pune,17100991
3593,2,2,Kolkata,12116757
2841,5,5,Jaipur,9544513
1137,2,1,Chennai,4739975
4611,4,4,Mumbai,33556897
4468,4,5,Chennai,17329113
4183,3,2,Ahmedabad,13467969
1950,2,2,Pune,8406129
1544,2,2,Bangalore,8206385
4456,2,1,Ahmedabad,14110865
2423,4,3,Chennai,9691208
3225,3,4,Chennai,12554817
4498,5,5,Delhi,26402613
4087,1,1,Mumbai,28972869
4806,5,5,Chennai,18343199
4907,4,5,Bangalore,25900091
1450,2,3,Delhi,8761109
3525,5,5,Bangalore,19184540
1595,4,4,Hyderabad,7657298
949,5,5,Ahmedabad,4395168
2137,2,2,Jaipur,6502900
3577,2,2,Delhi,20384067
3328,4,4,Pune,14047885
4946,1,2,Mumbai,35400614
2966,3,4,Kolkata,10696204
2836,1,1,Chennai,10418469
4475,4,5,Ahmedabad,14782411
3694,4,5,Kolkata,13362619
4201,4,4,Hyderabad,18102350
4774,1,2,Chennai,17257587
1523,3,2,Mumbai,11593109
1218,5,5,Delhi,8656220
3862,4,3,Kolkata,13636158
3903,2,1,Kolkata,12993093
3201,4,4,Mumbai,23594074
1647,2,3,Chennai,6365545
2298,4,4,Mumbai,17231870
2830,4,4,Ahmedabad,9990299
2468,4,4,Delhi,14845653
3254,5,5,Jaipur,10955698
682,5,4,Pune,4307009
692,5,5,Kolkata,3797867
3756,4,3,Jaipur,11948369
3648,3,4,Bangalore,19444111
2067,1,2,Mumbai,14944338
2624,3,2,Chennai,10090577
4417,4,4,Delhi,25576828
3298,5,4,Jaipur,11085645
1391,4,5,Bangalore,8484097
1075,1,1,Jaipur,3087426
1103,5,5,Kolkata,5294950
830,5,5,Chennai,4672754
2186,5,5,Jaipur,7743757
2374,1,1,Hyderabad,9804065
3690,3,2,Kolkata,12843001
2856,2,2,Mumbai,20653711
4570,2,3,Ahmedabad,14390436
4826,2,3,Ahmedabad,15133218
983,1,2,Bangalore,5641464
3763,2,1,Bangalore,19104712
3009,5,5,Jaipur,9964150
1360,4,5,Mumbai,10823048
4552,1,1,Hyderabad,18777648
1542,3,2,Ahmedabad,5234928
3295,2,3,Bangalore,17286516
1896,1,1,Pune,7293507
3002,2,1,Jaipur,8828379
2747,5,5,Mumbai,21210437
2239,3,4,Hyderabad,10291468
4996,2,3,Chennai,18498141
1208,5,5,Mumbai,10384479
1481,4,3,Mumbai,11359372
2850,2,3,Ahmedabad,9407826
3692,5,5,Jaipur,12256710
2759,1,1,Hyderabad,11238522
3028,3,2,Delhi,17821436
3601,5,5,Jaipur,11999281
2594,5,5,Chennai,10660056
1923,1,1,Pune,7803580
4917,5,4,Pune,20048098
1611,2,2,Hyderabad,6946647
4638,1,1,Kolkata,15206234
1288,4,4,Chennai,5968356
4668,5,5,Mumbai,34301768
4813,4,5,Pune,20096203
4869,5,4,Pune,20212752
1842,5,4,Mumbai,14750748
4047,2,1,Kolkata,13238775
2644,4,3,Jaipur,8410334
1040,1,1,Chennai,3918695
1824,1,1,Jaipur,5449105
3062,4,3,Ahmedabad,10467079
4778,4,4,Bangalore,25363486
3352,4,4,Kolkata,11904779
2352,4,5,Kolkata,8819782
3602,4,4,Kolkata,13110674
